"","Year","Date","Survey","Station","turbidity","Secchi"
"4857",2016,2016-10-11,4,"704",16.5,0.870000004768372
"4858",2016,2016-10-11,4,"705",23.1000003814697,0.469999998807907
"4859",2016,2016-10-11,4,"706",25.8999996185303,0.5
"4860",2016,2016-10-11,4,"707",17.7000007629395,0.589999973773956
"4861",2016,2016-10-11,4,"708",9.80000019073486,0.800000011920929
"4862",2016,2016-10-11,4,"709",5,1.6599999666214
"4863",2016,2016-10-11,4,"710",3.70000004768372,1.58000004291534
"4864",2016,2016-10-11,4,"711",7.19999980926514,1.29999995231628
"4865",2016,2016-10-18,4,"712",2.09999990463257,2.33999991416931
"4866",2016,2016-10-11,4,"713",5.59999990463257,1.29999995231628
"4867",2016,2016-10-11,4,"715",4.90000009536743,0.689999997615814
"4868",2016,2016-10-11,4,"716",22.7000007629395,0.670000016689301
"4869",2016,2016-10-18,4,"717",9.89999961853027,1.94000005722046
"4870",2016,2016-10-17,4,"719",15.8999996185303,0.560000002384186
"4871",2016,2016-10-17,4,"723",4.30000019073486,1.70000004768372
"4872",2016,2016-10-18,4,"724",4.30000019073486,1.58000004291534
"4873",2016,2016-10-18,4,"735",4.30000019073486,1.26999998092651
"4874",2016,2016-10-18,4,"736",3.40000009536743,1.47000002861023
"4875",2016,2016-10-17,4,"795",10.5,0.850000023841858
"4876",2016,2016-10-17,4,"796",31.2999992370605,0.5
"4877",2016,2016-10-17,4,"797",32.7999992370605,0.239999994635582
"4878",2016,2016-10-10,4,"802",7.59999990463257,0.759999990463257
"4879",2016,2016-10-10,4,"804",10.3000001907349,0.980000019073486
"4880",2016,2016-10-12,4,"806",12.1000003814697,0.839999973773956
"4881",2016,2016-10-12,4,"807",7.30000019073486,1
"4882",2016,2016-10-12,4,"808",7.40000009536743,0.939999997615814
"4883",2016,2016-10-12,4,"809",6.59999990463257,1.13999998569489
"4884",2016,2016-10-13,4,"810",11,0.870000004768372
"4885",2016,2016-10-13,4,"811",8.39999961853027,1
"4886",2016,2016-10-13,4,"812",6.30000019073486,1.20000004768372
"4887",2016,2016-10-13,4,"813",6.09999990463257,1.12000000476837
"4888",2016,2016-10-13,4,"814",6.30000019073486,1
"4889",2016,2016-10-13,4,"815",4.30000019073486,1.70000004768372
"4890",2016,2016-10-12,4,"902",2.20000004768372,2.79999995231628
"4891",2016,2016-10-13,4,"903",2.70000004768372,2.61999988555908
"4892",2016,2016-10-13,4,"904",3.79999995231628,1.4099999666214
"4893",2016,2016-10-13,4,"905",2.90000009536743,1.63999998569489
"4894",2016,2016-10-12,4,"906",3.79999995231628,2.09999990463257
"4895",2016,2016-10-12,4,"908",4.30000019073486,1.19000005722046
"4896",2016,2016-10-12,4,"909",2.5,2.08999991416931
"4897",2016,2016-10-12,4,"910",3.70000004768372,1.64999997615814
"4898",2016,2016-10-12,4,"911",6.90000009536743,1.12000000476837
"4899",2016,2016-10-12,4,"912",2.90000009536743,0.829999983310699
"4900",2016,2016-10-12,4,"913",2.5,3.0699999332428
"4901",2016,2016-10-12,4,"914",2,3.21000003814697
"4902",2016,2016-10-12,4,"915",2.59999990463257,3.34999990463257
"4903",2016,2016-10-13,4,"919",2.20000004768372,2.40000009536743
"4904",2016,2016-10-13,4,"920",2.70000004768372,2.27999997138977
"4905",2016,2016-10-13,4,"921",2.5,2.25999999046326
"4906",2016,2016-10-13,4,"922",15.8999996185303,1.52999997138977
"4907",2016,2016-10-13,4,"923",2.59999990463257,3
"4908",2016,2016-11-10,5,"072",6.59999990463257,1.75999999046326
"4909",2016,2016-11-10,5,"073",3.09999990463257,1.75
"4910",2016,2016-10-31,5,"305",4.5,1.22000002861023
"4911",2016,2016-10-31,5,"306",4.90000009536743,1.12000000476837
"4912",2016,2016-10-31,5,"307",5.80000019073486,1.04999995231628
"4913",2016,2016-10-31,5,"308",5.5,1.22000002861023
"4914",2016,2016-10-31,5,"309",4.59999990463257,1.12999999523163
"4915",2016,2016-10-31,5,"310",5.69999980926514,1.23000001907349
"4916",2016,2016-10-31,5,"311",5.5,1.26999998092651
"4917",2016,2016-10-31,5,"314",9.60000038146973,0.730000019073486
"4918",2016,2016-10-31,5,"315",21.2999992370605,0.740000009536743
"4919",2016,2016-10-31,5,"321",4.69999980926514,1.16999995708466
"4920",2016,2016-10-31,5,"322",9.39999961853027,1.07000005245209
"4921",2016,2016-10-31,5,"323",8.10000038146973,1.05999994277954
"4922",2016,2016-11-01,5,"325",8.69999980926514,0.699999988079071
"4923",2016,2016-10-31,5,"326",16.3999996185303,0.800000011920929
"4924",2016,2016-10-31,5,"327",50.0999984741211,0.490000009536743
"4925",2016,2016-11-01,5,"328",17.3999996185303,0.540000021457672
"4926",2016,2016-11-01,5,"329",9.5,0.490000009536743
"4927",2016,2016-11-01,5,"334",15,0.479999989271164
"4928",2016,2016-11-01,5,"335",13.5,0.600000023841858
"4929",2016,2016-11-01,5,"336",9.10000038146973,0.680000007152557
"4930",2016,2016-11-01,5,"337",5.59999990463257,1
"4931",2016,2016-11-01,5,"338",4,1
"4932",2016,2016-11-01,5,"339",8,0.759999990463257
"4933",2016,2016-11-01,5,"340",14.6999998092651,0.649999976158142
"4934",2016,2016-11-01,5,"341",20.7999992370605,0.370000004768372
"4935",2016,2016-11-01,5,"401",4.59999990463257,1.17999994754791
"4936",2016,2016-11-01,5,"403",9.89999961853027,1
"4937",2016,2016-11-01,5,"404",4.80000019073486,0.670000016689301
"4938",2016,2016-11-02,5,"405",7.40000009536743,0.560000002384186
"4939",2016,2016-11-02,5,"406",6.40000009536743,0.939999997615814
"4940",2016,2016-11-02,5,"407",7.30000019073486,0.790000021457672
"4941",2016,2016-11-02,5,"408",12.1000003814697,0.699999988079071
"4942",2016,2016-11-02,5,"409",9.60000038146973,0.779999971389771
"4943",2016,2016-11-02,5,"410",8.30000019073486,0.870000004768372
"4944",2016,2016-11-02,5,"411",8.69999980926514,0.769999980926514
"4945",2016,2016-11-02,5,"412",7.19999980926514,0.769999980926514
"4946",2016,2016-11-02,5,"413",8.80000019073486,0.800000011920929
"4947",2016,2016-11-03,5,"414",14.1000003814697,0.850000023841858
"4948",2016,2016-11-03,5,"415",11.8999996185303,0.939999997615814
"4949",2016,2016-11-03,5,"416",14.6000003814697,0.829999983310699
"4950",2016,2016-11-03,5,"417",11.5,0.680000007152557
"4951",2016,2016-11-03,5,"418",12.6000003814697,0.709999978542328
"4952",2016,2016-11-02,5,"501",8.89999961853027,0.800000011920929
"4953",2016,2016-11-02,5,"502",9.39999961853027,0.850000023841858
"4954",2016,2016-11-02,5,"503",8.5,0.870000004768372
"4955",2016,2016-11-02,5,"504",9.69999980926514,0.709999978542328
"4956",2016,2016-11-02,5,"505",8.39999961853027,0.899999976158142
"4957",2016,2016-11-04,5,"507",8.19999980926514,0.790000021457672
"4958",2016,2016-11-04,5,"508",6.19999980926514,0.860000014305115
"4959",2016,2016-11-04,5,"509",2.79999995231628,0.899999976158142
"4960",2016,2016-11-04,5,"510",9,0.860000014305115
"4961",2016,2016-11-04,5,"511",6.5,0.870000004768372
"4962",2016,2016-11-04,5,"512",6.69999980926514,0.800000011920929
"4963",2016,2016-11-04,5,"513",7.30000019073486,0.850000023841858
"4964",2016,2016-11-04,5,"515",11.1000003814697,0.649999976158142
"4965",2016,2016-11-04,5,"516",9.89999961853027,0.649999976158142
"4966",2016,2016-11-04,5,"517",15.5,0.569999992847443
"4967",2016,2016-11-04,5,"518",18.8999996185303,0.689999997615814
"4968",2016,2016-11-04,5,"519",9.80000019073486,0.769999980926514
"4969",2016,2016-11-03,5,"601",18.2999992370605,0.810000002384186
"4970",2016,2016-11-03,5,"602",11.6000003814697,0.800000011920929
"4971",2016,2016-11-03,5,"603",19.1000003814697,0.899999976158142
"4972",2016,2016-11-03,5,"604",14.3999996185303,0.759999990463257
"4973",2016,2016-11-03,5,"605",21.7000007629395,0.610000014305115
"4974",2016,2016-11-03,5,"606",22.1000003814697,0.579999983310699
"4975",2016,2016-11-04,5,"608",12.1999998092651,0.649999976158142
"4976",2016,2016-11-07,5,"701",13,0.949999988079071
"4977",2016,2016-11-07,5,"703",11.6999998092651,0.660000026226044
"4978",2016,2016-11-07,5,"704",13.8999996185303,0.569999992847443
"4979",2016,2016-11-07,5,"705",10.3000001907349,0.639999985694885
"4980",2016,2016-11-07,5,"706",8.89999961853027,0.629999995231628
"4981",2016,2016-11-07,5,"707",9.89999961853027,0.689999997615814
"4982",2016,2016-11-07,5,"708",4.80000019073486,0.379999995231628
"4983",2016,2016-11-07,5,"709",4.59999990463257,1.45000004768372
"4984",2016,2016-11-07,5,"710",4.09999990463257,1.5
"4985",2016,2016-11-07,5,"711",3.29999995231628,1.48000001907349
"4986",2016,2016-11-14,5,"712",3.79999995231628,1.79999995231628
"4987",2016,2016-11-07,5,"713",3.29999995231628,1.5
"4988",2016,2016-11-07,5,"715",3.59999990463257,1.57000005245209
"4989",2016,2016-11-07,5,"716",3.5,1.70000004768372
"4990",2016,2016-11-10,5,"717",4.69999980926514,1.70000004768372
"4991",2016,2016-11-14,5,"719",20.7999992370605,0.449999988079071
"4992",2016,2016-11-07,5,"721",7.5,1.66999995708466
"4993",2016,2016-11-14,5,"723",4.19999980926514,1.70000004768372
"4994",2016,2016-11-10,5,"724",7.19999980926514,1.92999994754791
"4995",2016,2016-11-14,5,"795",6.69999980926514,1
"4996",2016,2016-11-14,5,"796",13.8999996185303,0.550000011920929
"4997",2016,2016-11-14,5,"797",37.2999992370605,0.280000001192093
"4998",2016,2016-11-03,5,"802",2.29999995231628,1.01999998092651
"4999",2016,2016-11-03,5,"804",6.80000019073486,1.08000004291534
"5000",2016,2016-11-08,5,"806",6.5,1.05999994277954
"5001",2016,2016-11-08,5,"807",8.80000019073486,1.29999995231628
"5002",2016,2016-11-08,5,"808",7.69999980926514,1.33000004291534
"5003",2016,2016-11-08,5,"809",6.40000009536743,1.20000004768372
"5004",2016,2016-11-10,5,"810",2.90000009536743,1.74000000953674
"5005",2016,2016-11-10,5,"811",2.29999995231628,1.60000002384186
"5006",2016,2016-11-10,5,"812",3.90000009536743,1.79999995231628
"5007",2016,2016-11-10,5,"813",4.80000019073486,1.39999997615814
"5008",2016,2016-11-10,5,"814",2.29999995231628,1.39999997615814
"5009",2016,2016-11-09,5,"815",4.69999980926514,1.20000004768372
"5010",2016,2016-11-08,5,"902",1.5,3.96000003814697
"5011",2016,2016-11-10,5,"903",2.29999995231628,1.5
"5012",2016,2016-11-10,5,"904",1.39999997615814,1.44000005722046
"5013",2016,2016-11-10,5,"905",4.69999980926514,1.5
"5014",2016,2016-11-08,5,"906",2.90000009536743,1.92999994754791
"5015",2016,2016-11-08,5,"908",3.20000004768372,1.79999995231628
"5016",2016,2016-11-08,5,"909",2.09999990463257,1.61000001430511
"5017",2016,2016-11-08,5,"910",2.90000009536743,1.5900000333786
"5018",2016,2016-11-08,5,"911",4.69999980926514,1.39999997615814
"5019",2016,2016-11-08,5,"912",3.09999990463257,1.79999995231628
"5020",2016,2016-11-08,5,"913",2.09999990463257,2.92000007629395
"5021",2016,2016-11-08,5,"914",0.699999988079071,4
"5022",2016,2016-11-08,5,"915",2.20000004768372,2.90000009536743
"5023",2016,2016-11-09,5,"919",2,1.87999999523163
"5024",2016,2016-11-09,5,"920",2.79999995231628,0.949999988079071
"5025",2016,2016-11-09,5,"921",3.5,1.55999994277954
"5026",2016,2016-11-09,5,"922",4.69999980926514,1.77999997138977
"5027",2016,2016-11-09,5,"923",4.40000009536743,1.39999997615814
"5028",2016,2016-12-12,6,"072",100,0.28999999165535
"5029",2016,2016-12-12,6,"073",91.1999969482422,0.270000010728836
"5030",2016,2016-11-28,6,"305",4.80000019073486,1
"5031",2016,2016-11-28,6,"306",4.5,0.850000023841858
"5032",2016,2016-11-28,6,"307",6,0.769999980926514
"5033",2016,2016-11-28,6,"308",5,0.800000011920929
"5034",2016,2016-11-28,6,"309",5.90000009536743,0.870000004768372
"5035",2016,2016-11-29,6,"310",12.5,0.540000021457672
"5036",2016,2016-11-28,6,"311",6.19999980926514,0.959999978542328
"5037",2016,2016-11-28,6,"314",8.30000019073486,0.899999976158142
"5038",2016,2016-11-28,6,"315",16.7000007629395,0.540000021457672
"5039",2016,2016-11-29,6,"321",13.6999998092651,0.550000011920929
"5040",2016,2016-11-29,6,"322",9.30000019073486,0.660000026226044
"5041",2016,2016-11-29,6,"323",7.69999980926514,0.75
"5042",2016,2016-11-29,6,"325",5.40000009536743,0.620000004768372
"5043",2016,2016-11-29,6,"326",6.59999990463257,0.670000016689301
"5044",2016,2016-11-28,6,"327",11.6000003814697,0.660000026226044
"5045",2016,2016-11-29,6,"328",23.8999996185303,0.720000028610229
"5046",2016,2016-11-29,6,"329",8.19999980926514,0.970000028610229
"5047",2016,2016-11-29,6,"334",64.5,0.819999992847443
"5048",2016,2016-11-29,6,"335",16.7000007629395,0.660000026226044
"5049",2016,2016-11-29,6,"336",37.2999992370605,0.270000010728836
"5050",2016,2016-11-30,6,"337",15.1999998092651,0.930000007152557
"5051",2016,2016-11-30,6,"338",10.3999996185303,0.990000009536743
"5052",2016,2016-11-29,6,"339",9.10000038146973,0.379999995231628
"5053",2016,2016-11-30,6,"340",12.8999996185303,0.779999971389771
"5054",2016,2016-11-30,6,"341",14.1999998092651,0.569999992847443
"5055",2016,2016-11-30,6,"401",15.8000001907349,0.939999997615814
"5056",2016,2016-11-30,6,"403",12.6000003814697,0.709999978542328
"5057",2016,2016-11-30,6,"404",5.40000009536743,0.740000009536743
"5058",2016,2016-11-30,6,"405",10.3999996185303,0.949999988079071
"5059",2016,2016-11-30,6,"406",5,0.879999995231628
"5060",2016,2016-11-30,6,"407",17.3999996185303,0.670000016689301
"5061",2016,2016-11-30,6,"408",5.5,0.839999973773956
"5062",2016,2016-12-01,6,"409",13.6999998092651,0.560000002384186
"5063",2016,2016-12-01,6,"410",16.3999996185303,0.639999985694885
"5064",2016,2016-12-01,6,"411",16.7000007629395,0.560000002384186
"5065",2016,2016-12-01,6,"412",17.1000003814697,0.509999990463257
"5066",2016,2016-12-01,6,"413",13.1999998092651,0.680000007152557
"5067",2016,2016-12-01,6,"414",9.30000019073486,0.660000026226044
"5068",2016,2016-12-01,6,"415",10.8000001907349,0.670000016689301
"5069",2016,2016-12-01,6,"416",7.80000019073486,0.699999988079071
"5070",2016,2016-12-01,6,"417",12.6999998092651,0.600000023841858
"5071",2016,2016-12-01,6,"418",12.8999996185303,0.46000000834465
"5072",2016,2016-12-01,6,"501",7.59999990463257,0.670000016689301
"5073",2016,2016-12-01,6,"502",11.8000001907349,0.779999971389771
"5074",2016,2016-12-01,6,"503",10.6999998092651,0.660000026226044
"5075",2016,2016-12-01,6,"504",9.5,0.709999978542328
"5076",2016,2016-12-01,6,"505",9.19999980926514,0.720000028610229
"5077",2016,2016-12-05,6,"507",21.7000007629395,0.610000014305115
"5078",2016,2016-12-05,6,"508",16.5,0.639999985694885
"5079",2016,2016-12-05,6,"509",12.1000003814697,0.699999988079071
"5080",2016,2016-12-05,6,"510",14.8000001907349,0.639999985694885
"5081",2016,2016-12-05,6,"511",14.3000001907349,0.600000023841858
"5082",2016,2016-12-05,6,"512",16.7999992370605,0.620000004768372
"5083",2016,2016-12-05,6,"513",14.5,0.689999997615814
"5084",2016,2016-12-05,6,"515",26.1000003814697,0.5
"5085",2016,2016-12-05,6,"516",27,0.400000005960464
"5086",2016,2016-12-05,6,"517",36.4000015258789,0.349999994039536
"5087",2016,2016-12-05,6,"518",61,0.379999995231628
"5088",2016,2016-12-05,6,"519",82.5,0.379999995231628
"5089",2016,2016-12-02,6,"601",27.7999992370605,0.300000011920929
"5090",2016,2016-12-02,6,"602",46.7000007629395,0.28999999165535
"5091",2016,2016-12-02,6,"603",41.9000015258789,0.300000011920929
"5092",2016,2016-12-02,6,"604",169,0.360000014305115
"5093",2016,2016-12-02,6,"605",39.2999992370605,0.360000014305115
"5094",2016,2016-12-02,6,"606",29.6000003814697,0.340000003576279
"5095",2016,2016-12-05,6,"608",27.6000003814697,0.400000005960464
"5096",2016,2016-12-05,6,"701",16.7999992370605,0.670000016689301
"5097",2016,2016-12-06,6,"703",34.4000015258789,0.300000011920929
"5098",2016,2016-12-06,6,"704",38.9000015258789,0.379999995231628
"5099",2016,2016-12-06,6,"705",42.2999992370605,0.349999994039536
"5100",2016,2016-12-06,6,"706",33,0.419999986886978
"5101",2016,2016-12-06,6,"707",29.6000003814697,0.600000023841858
"5102",2016,2016-12-06,6,"708",21,0.709999978542328
"5103",2016,2016-12-06,6,"709",18,0.980000019073486
"5104",2016,2016-12-06,6,"710",14.8999996185303,1.05999994277954
"5105",2016,2016-12-06,6,"711",13.5,1.03999996185303
"5106",2016,2016-12-12,6,"712",81.9000015258789,0.209999993443489
"5107",2016,2016-12-06,6,"713",11.1999998092651,1.02999997138977
"5108",2016,2016-12-06,6,"715",12.8999996185303,0.899999976158142
"5109",2016,2016-12-06,6,"716",13,1
"5110",2016,2016-12-12,6,"717",73.8000030517578,0.230000004172325
"5111",2016,2016-12-09,6,"719",22.2999992370605,0.620000004768372
"5112",2016,2016-12-06,6,"721",18.5,1.12999999523163
"5113",2016,2016-12-09,6,"723",10.6000003814697,0.899999976158142
"5114",2016,2016-12-12,6,"724",132,0.200000002980232
"5115",2016,2016-12-12,6,"735",92.8000030517578,0.239999994635582
"5116",2016,2016-12-12,6,"736",83.5,0.239999994635582
"5117",2016,2016-12-13,6,"795",33.4000015258789,0.959999978542328
"5118",2016,2016-12-13,6,"796",70.5999984741211,0.340000003576279
"5119",2016,2016-12-13,6,"797",149,0.200000002980232
"5120",2016,2016-12-02,6,"802",26.3999996185303,0.310000002384186
"5121",2016,2016-12-02,6,"804",30,0.449999988079071
"5122",2016,2016-12-07,6,"806",15.6999998092651,0.649999976158142
"5123",2016,2016-12-07,6,"807",14.3999996185303,0.759999990463257
"5124",2016,2016-12-07,6,"808",13.8000001907349,0.870000004768372
"5125",2016,2016-12-07,6,"809",11.8999996185303,0.959999978542328
"5126",2016,2016-12-08,6,"810",12.5,0.800000011920929
"5127",2016,2016-12-08,6,"811",11.5,0.660000026226044
"5128",2016,2016-12-08,6,"812",9.39999961853027,1.04999995231628
"5129",2016,2016-12-08,6,"813",10.3999996185303,0.790000021457672
"5130",2016,2016-12-08,6,"814",10.1999998092651,0.910000026226044
"5131",2016,2016-12-08,6,"815",12.3000001907349,0.959999978542328
"5132",2016,2016-12-07,6,"902",5.59999990463257,1.91999995708466
"5133",2016,2016-12-08,6,"903",20.3999996185303,0.569999992847443
"5134",2016,2016-12-08,6,"904",11.8999996185303,0.769999980926514
"5135",2016,2016-12-08,6,"905",11.1999998092651,0.930000007152557
"5136",2016,2016-12-07,6,"906",8.10000038146973,1.23000001907349
"5137",2016,2016-12-07,6,"908",8.80000019073486,1.26999998092651
"5138",2016,2016-12-07,6,"909",5.69999980926514,1.78999996185303
"5139",2016,2016-12-07,6,"910",6.40000009536743,1.41999995708466
"5140",2016,2016-12-07,6,"911",7.5,1.38999998569489
"5141",2016,2016-12-07,6,"912",8.60000038146973,1.23000001907349
"5142",2016,2016-12-07,6,"913",4.5,1.66999995708466
"5143",2016,2016-12-07,6,"914",4.09999990463257,2.42000007629395
"5144",2016,2016-12-07,6,"915",4.19999980926514,1.70000004768372
"5145",2016,2016-12-08,6,"919",8.30000019073486,1.20000004768372
"5146",2016,2016-12-08,6,"920",5.40000009536743,1.37999999523163
"5147",2016,2016-12-08,6,"921",5.5,1.20000004768372
"5148",2016,2016-12-08,6,"922",25.1000003814697,1.32000005245209
"5149",2016,2016-12-08,6,"923",10.3999996185303,1.10000002384186
"5150",2017,2017-09-20,3,"072",13,0.959999978542328
"5151",2017,2017-09-20,3,"073",10.1000003814697,1.07000005245209
"5152",2017,2017-09-05,3,"305",6.90000009536743,1.00999999046326
"5153",2017,2017-09-05,3,"306",7.59999990463257,0.899999976158142
"5154",2017,2017-09-05,3,"307",9.80000019073486,0.600000023841858
"5155",2017,2017-09-05,3,"308",7.59999990463257,0.930000007152557
"5156",2017,2017-09-05,3,"309",6.30000019073486,1.12000000476837
"5157",2017,2017-09-05,3,"310",6.59999990463257,1
"5158",2017,2017-09-05,3,"311",9.80000019073486,1.14999997615814
"5159",2017,2017-09-05,3,"314",32.4000015258789,0.550000011920929
"5160",2017,2017-09-05,3,"315",13.3999996185303,0.670000016689301
"5161",2017,2017-09-05,3,"321",5.90000009536743,1.17999994754791
"5162",2017,2017-09-05,3,"322",9.69999980926514,0.720000028610229
"5163",2017,2017-09-05,3,"323",10.6999998092651,0.959999978542328
"5164",2017,2017-09-06,3,"325",23.5,0.419999986886978
"5165",2017,2017-09-05,3,"326",15.6999998092651,0.620000004768372
"5166",2017,2017-09-05,3,"327",20.8999996185303,0.540000021457672
"5167",2017,2017-09-06,3,"328",44.9000015258789,0.300000011920929
"5168",2017,2017-09-06,3,"329",23.3999996185303,0.490000009536743
"5169",2017,2017-09-06,3,"334",51.7000007629395,0.379999995231628
"5170",2017,2017-09-06,3,"335",63.2000007629395,0.270000010728836
"5171",2017,2017-09-06,3,"336",23.2999992370605,0.5
"5172",2017,2017-09-06,3,"337",15.8999996185303,0.589999973773956
"5173",2017,2017-09-06,3,"338",17.7999992370605,0.5
"5174",2017,2017-09-06,3,"339",20.8999996185303,0.529999971389771
"5175",2017,2017-09-06,3,"340",27.8999996185303,0.419999986886978
"5176",2017,2017-09-06,3,"341",61.9000015258789,0.25
"5177",2017,2017-09-06,3,"401",17,0.629999995231628
"5178",2017,2017-09-06,3,"403",19.2999992370605,0.660000026226044
"5179",2017,2017-09-06,3,"404",16.1000003814697,0.569999992847443
"5180",2017,2017-09-07,3,"405",11.6000003814697,0.660000026226044
"5181",2017,2017-09-07,3,"406",13.3000001907349,0.680000007152557
"5182",2017,2017-09-07,3,"407",27.2000007629395,0.759999990463257
"5183",2017,2017-09-07,3,"408",12,0.639999985694885
"5184",2017,2017-09-07,3,"409",12.1999998092651,0.689999997615814
"5185",2017,2017-09-07,3,"410",14.8999996185303,0.649999976158142
"5186",2017,2017-09-07,3,"411",14.6000003814697,0.639999985694885
"5187",2017,2017-09-07,3,"412",19.7000007629395,0.589999973773956
"5188",2017,2017-09-07,3,"413",21.7999992370605,0.600000023841858
"5189",2017,2017-09-11,3,"414",12.8000001907349,0.689999997615814
"5190",2017,2017-09-11,3,"415",13.3999996185303,0.620000004768372
"5191",2017,2017-09-11,3,"416",14.8000001907349,0.620000004768372
"5192",2017,2017-09-11,3,"417",19.7999992370605,0.490000009536743
"5193",2017,2017-09-11,3,"418",32,0.379999995231628
"5194",2017,2017-09-07,3,"501",21.7999992370605,0.469999998807907
"5195",2017,2017-09-07,3,"502",24.2999992370605,0.469999998807907
"5196",2017,2017-09-07,3,"503",22.5,0.479999989271164
"5197",2017,2017-09-07,3,"504",17.7999992370605,0.5
"5198",2017,2017-09-07,3,"505",12.8000001907349,0.670000016689301
"5199",2017,2017-09-12,3,"507",42.2999992370605,0.370000004768372
"5200",2017,2017-09-12,3,"508",25,0.419999986886978
"5201",2017,2017-09-12,3,"509",17,0.589999973773956
"5202",2017,2017-09-12,3,"510",16.6000003814697,0.600000023841858
"5203",2017,2017-09-12,3,"511",17.3999996185303,0.529999971389771
"5204",2017,2017-09-12,3,"512",18.2999992370605,0.469999998807907
"5205",2017,2017-09-12,3,"513",18.7000007629395,0.5
"5206",2017,2017-09-12,3,"515",42.4000015258789,0.379999995231628
"5207",2017,2017-09-12,3,"516",33.5,0.439999997615814
"5208",2017,2017-09-12,3,"517",51.0999984741211,0.46000000834465
"5209",2017,2017-09-12,3,"518",42.0999984741211,0.310000002384186
"5210",2017,2017-09-12,3,"519",71.3000030517578,0.360000014305115
"5211",2017,2017-09-11,3,"601",24,0.379999995231628
"5212",2017,2017-09-11,3,"602",28.6000003814697,0.479999989271164
"5213",2017,2017-09-11,3,"603",65,0.28999999165535
"5214",2017,2017-09-11,3,"604",34.9000015258789,0.300000011920929
"5215",2017,2017-09-11,3,"605",31.2000007629395,0.360000014305115
"5216",2017,2017-09-11,3,"606",27.7999992370605,0.330000013113022
"5217",2017,2017-09-12,3,"608",41.5,0.340000003576279
"5218",2017,2017-09-13,3,"701",16.5,0.720000028610229
"5219",2017,2017-09-13,3,"703",17.5,0.629999995231628
"5220",2017,2017-09-13,3,"704",18.3999996185303,0.639999985694885
"5221",2017,2017-09-13,3,"705",20.5,0.579999983310699
"5222",2017,2017-09-13,3,"706",13.6000003814697,0.939999997615814
"5223",2017,2017-09-13,3,"707",7.80000019073486,1.01999998092651
"5224",2017,2017-09-13,3,"708",7.40000009536743,1.38999998569489
"5225",2017,2017-09-13,3,"709",6.59999990463257,1.27999997138977
"5226",2017,2017-09-13,3,"710",6.59999990463257,1.22000002861023
"5227",2017,2017-09-13,3,"711",7,1.24000000953674
"5228",2017,2017-09-20,3,"712",6.90000009536743,1.29999995231628
"5229",2017,2017-09-13,3,"713",7.30000019073486,1.28999996185303
"5230",2017,2017-09-13,3,"715",6.5,1.23000001907349
"5231",2017,2017-09-13,3,"716",6.59999990463257,1.13999998569489
"5232",2017,2017-09-20,3,"717",9.19999980926514,0.75
"5233",2017,2017-09-14,3,"719",20.7000007629395,0.560000002384186
"5234",2017,2017-09-13,3,"721",12.1000003814697,1.25999999046326
"5235",2017,2017-09-14,3,"723",5.19999980926514,1.28999996185303
"5236",2017,2017-09-20,3,"724",12.1000003814697,1
"5237",2017,2017-09-20,3,"735",8.60000038146973,0.980000019073486
"5238",2017,2017-09-20,3,"736",10.3000001907349,1.29999995231628
"5239",2017,2017-09-14,3,"795",14.5,0.839999973773956
"5240",2017,2017-09-14,3,"796",26.8999996185303,0.550000011920929
"5241",2017,2017-09-14,3,"797",33.2000007629395,0.400000005960464
"5242",2017,2017-09-11,3,"802",10.1000003814697,0.889999985694885
"5243",2017,2017-09-11,3,"804",7.40000009536743,0.819999992847443
"5244",2017,2017-09-18,3,"806",12.1000003814697,0.639999985694885
"5245",2017,2017-09-18,3,"807",9.30000019073486,0.990000009536743
"5246",2017,2017-09-18,3,"808",8.69999980926514,0.970000028610229
"5247",2017,2017-09-18,3,"809",6,1.33000004291534
"5248",2017,2017-09-19,3,"810",7.69999980926514,1.07000005245209
"5249",2017,2017-09-19,3,"811",4.80000019073486,0.949999988079071
"5250",2017,2017-09-19,3,"812",5.09999990463257,1.36000001430511
"5251",2017,2017-09-19,3,"813",5.5,1.03999996185303
"5252",2017,2017-09-19,3,"814",5.5,1.17999994754791
"5253",2017,2017-09-19,3,"815",6.30000019073486,1.17999994754791
"5254",2017,2017-09-18,3,"902",3.29999995231628,1.70000004768372
"5255",2017,2017-09-19,3,"903",7.09999990463257,1.33000004291534
"5256",2017,2017-09-19,3,"904",7.30000019073486,1.30999994277954
"5257",2017,2017-09-19,3,"905",5.69999980926514,1.19000005722046
"5258",2017,2017-09-18,3,"906",5.69999980926514,1.29999995231628
"5259",2017,2017-09-18,3,"908",7,1.49000000953674
"5260",2017,2017-09-18,3,"909",9.89999961853027,0.930000007152557
"5261",2017,2017-09-18,3,"910",8.39999961853027,0.949999988079071
"5262",2017,2017-09-18,3,"911",9.30000019073486,1.85000002384186
"5263",2017,2017-09-18,3,"912",10.6999998092651,0.779999971389771
"5264",2017,2017-09-18,3,"913",4.30000019073486,1.98000001907349
"5265",2017,2017-09-18,3,"914",3.70000004768372,1.5
"5266",2017,2017-09-18,3,"915",3.40000009536743,1.58000004291534
"5267",2017,2017-09-19,3,"919",3.20000004768372,2.09999990463257
"5268",2017,2017-09-19,3,"920",4.30000019073486,1.92999994754791
"5269",2017,2017-09-19,3,"921",5.5,1.57000005245209
"5270",2017,2017-09-19,3,"922",6.69999980926514,1.12999999523163
