Year,Month,Day,Hour,Minute,Second,salinity
2018,7,9,12,30,0,5.69
2018,7,9,12,45,0,5.72
2018,7,9,13,0,0,5.74
2018,7,9,13,15,0,5.76
2018,7,9,13,30,0,5.76
2018,7,9,13,45,0,5.76
2018,7,9,14,0,0,5.74
2018,7,9,14,15,0,5.71
2018,7,9,14,30,0,5.67
2018,7,9,14,45,0,5.58
2018,7,9,15,0,0,5.47
2018,7,9,15,15,0,5.39
2018,7,9,15,30,0,5.34
2018,7,9,15,45,0,5.32
2018,7,9,16,0,0,5.29
2018,7,9,16,15,0,5.25
2018,7,9,16,30,0,5.2
2018,7,9,16,45,0,5.14
2018,7,9,17,0,0,5.09
2018,7,9,17,15,0,5.04
2018,7,9,17,30,0,5.01
2018,7,9,17,45,0,5
2018,7,9,18,0,0,5
2018,7,9,18,15,0,5.04
2018,7,9,18,30,0,5.1
2018,7,9,18,45,0,5.2
2018,7,9,19,0,0,5.31
2018,7,9,19,15,0,5.38
2018,7,9,19,30,0,5.46
2018,7,9,19,45,0,5.54
2018,7,9,20,0,0,5.6
2018,7,9,20,15,0,5.66
2018,7,9,20,30,0,5.7
2018,7,9,20,45,0,5.75
2018,7,9,21,0,0,5.79
2018,7,9,21,15,0,5.84
2018,7,9,21,30,0,5.9
2018,7,9,21,45,0,5.97
2018,7,9,22,0,0,6.06
2018,7,9,22,15,0,6.16
2018,7,9,22,30,0,6.24
2018,7,9,22,45,0,6.31
2018,7,9,23,0,0,6.38
2018,7,9,23,15,0,6.43
2018,7,9,23,30,0,6.47
2018,7,9,23,45,0,6.51
2018,7,10,0,0,0,6.53
2018,7,10,0,15,0,6.54
2018,7,10,0,30,0,6.54
2018,7,10,0,45,0,6.52
2018,7,10,1,0,0,6.49
2018,7,10,1,15,0,6.35
2018,7,10,1,30,0,6.08
2018,7,10,1,45,0,6.04
2018,7,10,2,0,0,6.06
2018,7,10,2,15,0,6.05
2018,7,10,2,30,0,6
2018,7,10,2,45,0,5.95
2018,7,10,3,0,0,5.85
2018,7,10,3,15,0,5.79
2018,7,10,3,30,0,5.75
2018,7,10,3,45,0,5.71
2018,7,10,4,0,0,5.67
2018,7,10,4,15,0,5.62
2018,7,10,4,30,0,5.57
2018,7,10,4,45,0,5.36
2018,7,10,5,0,0,5.21
2018,7,10,5,15,0,5.08
2018,7,10,5,30,0,4.98
2018,7,10,5,45,0,4.91
2018,7,10,6,0,0,4.86
2018,7,10,6,15,0,4.82
2018,7,10,6,30,0,4.8
2018,7,10,6,45,0,4.79
2018,7,10,7,0,0,4.8
2018,7,10,7,15,0,4.81
2018,7,10,7,30,0,4.81
2018,7,10,7,45,0,4.82
2018,7,10,8,0,0,4.81
2018,7,10,8,15,0,4.8
2018,7,10,8,30,0,4.79
2018,7,10,8,45,0,4.8
2018,7,10,9,0,0,4.82
2018,7,10,9,15,0,4.83
2018,7,10,9,30,0,4.82
2018,7,10,9,45,0,4.81
2018,7,10,10,0,0,4.81
2018,7,10,10,15,0,4.82
2018,7,10,10,30,0,4.87
2018,7,10,10,45,0,4.94
2018,7,10,11,0,0,5.01
2018,7,10,11,15,0,5.09
2018,7,10,11,30,0,5.17
2018,7,10,11,45,0,5.27
2018,7,10,12,0,0,5.36
2018,7,10,12,15,0,5.46
2018,7,10,12,30,0,5.56
2018,7,10,12,45,0,5.64
2018,7,10,13,0,0,5.71
2018,7,10,13,15,0,5.76
2018,7,10,13,30,0,5.81
2018,7,10,13,45,0,5.85
2018,7,10,14,0,0,5.88
2018,7,10,14,15,0,5.91
2018,7,10,14,30,0,5.92
2018,7,10,14,45,0,5.93
2018,7,10,15,0,0,5.92
2018,7,10,15,15,0,5.91
2018,7,10,15,30,0,5.88
2018,7,10,15,45,0,5.83
2018,7,10,16,0,0,5.69
2018,7,10,16,15,0,5.56
2018,7,10,16,30,0,5.49
2018,7,10,16,45,0,5.42
2018,7,10,17,0,0,5.38
2018,7,10,17,15,0,5.34
2018,7,10,17,30,0,5.29
2018,7,10,17,45,0,5.24
2018,7,10,18,0,0,5.19
2018,7,10,18,15,0,5.15
2018,7,10,18,30,0,5.13
2018,7,10,18,45,0,5.13
2018,7,10,19,0,0,5.14
2018,7,10,19,15,0,5.19
2018,7,10,19,30,0,5.29
2018,7,10,19,45,0,5.34
2018,7,10,20,0,0,5.45
2018,7,10,20,15,0,5.6
2018,7,10,20,30,0,5.68
2018,7,10,20,45,0,5.77
2018,7,10,21,0,0,5.85
2018,7,10,21,15,0,5.9
2018,7,10,21,30,0,5.93
2018,7,10,21,45,0,5.97
2018,7,10,22,0,0,6.02
2018,7,10,22,15,0,6.09
2018,7,10,22,30,0,6.18
2018,7,10,22,45,0,6.27
2018,7,10,23,0,0,6.37
2018,7,10,23,15,0,6.45
2018,7,10,23,30,0,6.53
2018,7,10,23,45,0,6.59
2018,7,11,0,0,0,6.65
2018,7,11,0,15,0,6.69
2018,7,11,0,30,0,6.72
2018,7,11,0,45,0,6.74
2018,7,11,1,0,0,6.75
2018,7,11,1,15,0,6.74
2018,7,11,1,30,0,6.72
2018,7,11,1,45,0,6.69
2018,7,11,2,0,0,6.57
2018,7,11,2,15,0,6.36
2018,7,11,2,30,0,6.3
2018,7,11,2,45,0,6.27
2018,7,11,3,0,0,6.22
2018,7,11,3,15,0,6.17
2018,7,11,3,30,0,6.1
2018,7,11,3,45,0,6.04
2018,7,11,4,0,0,6
2018,7,11,4,15,0,5.95
2018,7,11,4,30,0,5.91
2018,7,11,4,45,0,5.86
2018,7,11,5,0,0,5.82
2018,7,11,5,15,0,5.75
2018,7,11,5,30,0,5.52
2018,7,11,5,45,0,5.34
2018,7,11,6,0,0,5.19
2018,7,11,6,15,0,5.09
2018,7,11,6,30,0,5.03
2018,7,11,6,45,0,4.99
2018,7,11,7,0,0,4.96
2018,7,11,7,15,0,4.95
2018,7,11,7,30,0,4.96
2018,7,11,7,45,0,4.99
2018,7,11,8,0,0,5.01
2018,7,11,8,15,0,5.02
2018,7,11,8,30,0,5.02
2018,7,11,8,45,0,5
2018,7,11,9,0,0,4.98
2018,7,11,9,15,0,4.97
2018,7,11,9,30,0,4.98
2018,7,11,9,45,0,5
2018,7,11,10,0,0,5.03
2018,7,11,10,15,0,5.03
2018,7,11,10,30,0,5.02
2018,7,11,10,45,0,5
2018,7,11,11,0,0,4.99
2018,7,11,11,15,0,5
2018,7,11,11,30,0,5.04
2018,7,11,11,45,0,5.1
2018,7,11,12,0,0,5.18
2018,7,11,12,15,0,5.28
2018,7,11,12,30,0,5.38
2018,7,11,12,45,0,5.49
2018,7,11,13,0,0,5.61
2018,7,11,13,15,0,5.71
2018,7,11,13,30,0,5.8
2018,7,11,13,45,0,5.88
2018,7,11,14,0,0,5.94
2018,7,11,14,15,0,6
2018,7,11,14,30,0,6.04
2018,7,11,14,45,0,6.08
2018,7,11,15,0,0,6.11
2018,7,11,15,15,0,6.14
2018,7,11,15,30,0,6.15
2018,7,11,15,45,0,6.15
2018,7,11,16,0,0,6.14
2018,7,11,16,15,0,6.12
2018,7,11,16,30,0,6.09
2018,7,11,16,45,0,6.01
2018,7,11,17,0,0,5.82
2018,7,11,17,15,0,5.71
2018,7,11,17,30,0,5.66
2018,7,11,17,45,0,5.6
2018,7,11,18,0,0,5.54
2018,7,11,18,15,0,5.49
2018,7,11,18,30,0,5.43
2018,7,11,18,45,0,5.39
2018,7,11,19,0,0,5.36
2018,7,11,19,15,0,5.34
2018,7,11,19,30,0,5.34
2018,7,11,19,45,0,5.35
2018,7,11,20,0,0,5.38
2018,7,11,20,15,0,5.43
2018,7,11,20,30,0,5.51
2018,7,11,20,45,0,5.64
2018,7,11,21,0,0,5.79
2018,7,11,21,15,0,5.89
2018,7,11,21,30,0,5.97
2018,7,11,21,45,0,6.06
2018,7,11,22,0,0,6.12
2018,7,11,22,15,0,6.17
2018,7,11,22,30,0,6.22
2018,7,11,22,45,0,6.27
2018,7,11,23,0,0,6.33
2018,7,11,23,15,0,6.4
2018,7,11,23,30,0,6.49
2018,7,11,23,45,0,6.58
2018,7,12,0,0,0,6.66
2018,7,12,0,15,0,6.73
2018,7,12,0,30,0,6.79
2018,7,12,0,45,0,6.84
2018,7,12,1,0,0,6.88
2018,7,12,1,15,0,6.91
2018,7,12,1,30,0,6.93
2018,7,12,1,45,0,6.94
2018,7,12,2,0,0,6.93
2018,7,12,2,15,0,6.9
2018,7,12,2,30,0,6.88
2018,7,12,2,45,0,6.76
2018,7,12,3,0,0,6.61
2018,7,12,3,15,0,6.57
2018,7,12,3,30,0,6.53
2018,7,12,3,45,0,6.49
2018,7,12,4,0,0,6.43
2018,7,12,4,15,0,6.37
2018,7,12,4,30,0,6.31
2018,7,12,4,45,0,6.27
2018,7,12,5,0,0,6.22
2018,7,12,5,15,0,6.17
2018,7,12,5,30,0,6.11
2018,7,12,5,45,0,6.05
2018,7,12,6,0,0,5.91
2018,7,12,6,15,0,5.67
2018,7,12,6,30,0,5.5
2018,7,12,6,45,0,5.37
2018,7,12,7,0,0,5.28
2018,7,12,7,15,0,5.22
2018,7,12,7,30,0,5.19
2018,7,12,7,45,0,5.17
2018,7,12,8,0,0,5.18
2018,7,12,8,15,0,5.22
2018,7,12,8,30,0,5.24
2018,7,12,8,45,0,5.25
2018,7,12,9,0,0,5.24
2018,7,12,9,15,0,5.2
2018,7,12,9,30,0,5.17
2018,7,12,9,45,0,5.14
2018,7,12,10,0,0,5.12
2018,7,12,10,15,0,5.12
2018,7,12,10,30,0,5.13
2018,7,12,10,45,0,5.16
2018,7,12,11,0,0,5.2
2018,7,12,11,15,0,5.23
2018,7,12,11,30,0,5.25
2018,7,12,11,45,0,5.25
2018,7,12,12,0,0,5.23
2018,7,12,12,15,0,5.22
2018,7,12,12,30,0,5.22
2018,7,12,12,45,0,5.26
2018,7,12,13,0,0,5.32
2018,7,12,13,15,0,5.4
2018,7,12,13,30,0,5.49
2018,7,12,13,45,0,5.59
2018,7,12,14,0,0,5.7
2018,7,12,14,15,0,5.82
2018,7,12,14,30,0,5.92
2018,7,12,14,45,0,6.02
2018,7,12,15,0,0,6.09
2018,7,12,15,15,0,6.15
2018,7,12,15,30,0,6.2
2018,7,12,15,45,0,6.23
2018,7,12,16,0,0,6.25
2018,7,12,16,15,0,6.27
2018,7,12,16,30,0,6.27
2018,7,12,16,45,0,6.26
2018,7,12,17,0,0,6.23
2018,7,12,17,15,0,6.2
2018,7,12,17,30,0,6.07
2018,7,12,17,45,0,5.89
2018,7,12,18,0,0,5.81
2018,7,12,18,15,0,5.77
2018,7,12,18,30,0,5.71
2018,7,12,18,45,0,5.64
2018,7,12,19,0,0,5.57
2018,7,12,19,15,0,5.53
2018,7,12,19,30,0,5.49
2018,7,12,19,45,0,5.45
2018,7,12,20,0,0,5.43
2018,7,12,20,15,0,5.41
2018,7,12,20,30,0,5.41
2018,7,12,20,45,0,5.47
2018,7,12,21,0,0,5.47
2018,7,12,21,15,0,5.52
2018,7,12,21,30,0,5.6
2018,7,12,21,45,0,5.73
2018,7,12,22,0,0,5.85
2018,7,12,22,15,0,5.94
2018,7,12,22,30,0,6.05
2018,7,12,22,45,0,6.15
2018,7,12,23,0,0,6.21
2018,7,12,23,15,0,6.27
2018,7,12,23,30,0,6.31
2018,7,12,23,45,0,6.36
2018,7,13,0,0,0,6.41
2018,7,13,0,15,0,6.48
2018,7,13,0,30,0,6.55
2018,7,13,0,45,0,6.63
2018,7,13,1,0,0,6.71
2018,7,13,1,15,0,6.78
2018,7,13,1,30,0,6.83
2018,7,13,1,45,0,6.88
2018,7,13,2,0,0,6.91
2018,7,13,2,15,0,6.94
2018,7,13,2,30,0,6.95
2018,7,13,2,45,0,6.94
2018,7,13,3,0,0,6.92
2018,7,13,3,15,0,6.89
2018,7,13,3,30,0,6.77
2018,7,13,3,45,0,6.61
2018,7,13,4,0,0,6.63
2018,7,13,4,15,0,6.62
2018,7,13,4,30,0,6.52
2018,7,13,4,45,0,6.46
2018,7,13,5,0,0,6.41
2018,7,13,5,15,0,6.35
2018,7,13,5,30,0,6.29
2018,7,13,5,45,0,6.25
2018,7,13,6,0,0,6.19
2018,7,13,6,15,0,6.15
2018,7,13,6,30,0,6.08
2018,7,13,6,45,0,6
2018,7,13,7,0,0,5.76
2018,7,13,7,15,0,5.58
2018,7,13,7,30,0,5.44
2018,7,13,7,45,0,5.34
2018,7,13,8,0,0,5.28
2018,7,13,8,15,0,5.23
2018,7,13,8,30,0,5.22
2018,7,13,8,45,0,5.22
2018,7,13,9,0,0,5.24
2018,7,13,9,15,0,5.26
2018,7,13,9,30,0,5.26
2018,7,13,9,45,0,5.25
2018,7,13,10,0,0,5.22
2018,7,13,10,15,0,5.2
2018,7,13,10,30,0,5.17
2018,7,13,10,45,0,5.16
2018,7,13,11,0,0,5.15
2018,7,13,11,15,0,5.16
2018,7,13,11,30,0,5.18
2018,7,13,11,45,0,5.21
2018,7,13,12,0,0,5.23
2018,7,13,12,15,0,5.26
2018,7,13,12,30,0,5.27
2018,7,13,12,45,0,5.26
2018,7,13,13,0,0,5.25
2018,7,13,13,15,0,5.26
2018,7,13,13,30,0,5.28
2018,7,13,13,45,0,5.33
2018,7,13,14,0,0,5.4
2018,7,13,14,15,0,5.49
2018,7,13,14,30,0,5.59
2018,7,13,14,45,0,5.7
2018,7,13,15,0,0,5.81
2018,7,13,15,15,0,5.93
2018,7,13,15,30,0,6.03
2018,7,13,15,45,0,6.12
2018,7,13,16,0,0,6.19
2018,7,13,16,15,0,6.24
2018,7,13,16,30,0,6.28
2018,7,13,16,45,0,6.3
2018,7,13,17,0,0,6.32
2018,7,13,17,15,0,6.33
2018,7,13,17,30,0,6.32
2018,7,13,17,45,0,6.31
2018,7,13,18,0,0,6.28
2018,7,13,18,15,0,6.25
2018,7,13,18,30,0,6.15
2018,7,13,18,45,0,6.01
2018,7,13,19,0,0,5.91
2018,7,13,19,15,0,5.84
2018,7,13,19,30,0,5.78
2018,7,13,19,45,0,5.73
2018,7,13,20,0,0,5.71
2018,7,13,20,15,0,5.68
2018,7,13,20,30,0,5.64
2018,7,13,20,45,0,5.6
2018,7,13,21,0,0,5.57
2018,7,13,21,15,0,5.54
2018,7,13,21,30,0,5.53
2018,7,13,21,45,0,5.56
2018,7,13,22,0,0,5.6
2018,7,13,22,15,0,5.67
2018,7,13,22,30,0,5.75
2018,7,13,22,45,0,5.86
2018,7,13,23,0,0,5.95
2018,7,13,23,15,0,6.05
2018,7,13,23,30,0,6.15
2018,7,13,23,45,0,6.23
2018,7,14,0,0,0,6.28
2018,7,14,0,15,0,6.33
2018,7,14,0,30,0,6.36
2018,7,14,0,45,0,6.4
2018,7,14,1,0,0,6.45
2018,7,14,1,15,0,6.51
2018,7,14,1,30,0,6.59
2018,7,14,1,45,0,6.68
2018,7,14,2,0,0,6.76
2018,7,14,2,15,0,6.82
2018,7,14,2,30,0,6.88
2018,7,14,2,45,0,6.92
2018,7,14,3,0,0,6.95
2018,7,14,3,15,0,6.97
2018,7,14,3,30,0,6.98
2018,7,14,3,45,0,6.97
2018,7,14,4,0,0,6.95
2018,7,14,4,15,0,6.91
2018,7,14,4,30,0,6.82
2018,7,14,4,45,0,6.71
2018,7,14,5,0,0,6.66
2018,7,14,5,15,0,6.59
2018,7,14,5,30,0,6.52
2018,7,14,5,45,0,6.46
2018,7,14,6,0,0,6.42
2018,7,14,6,15,0,6.37
2018,7,14,6,30,0,6.33
2018,7,14,6,45,0,6.28
2018,7,14,7,0,0,6.23
2018,7,14,7,15,0,6.18
2018,7,14,7,30,0,6.16
2018,7,14,7,45,0,6.08
2018,7,14,8,0,0,5.87
2018,7,14,8,15,0,5.66
2018,7,14,8,30,0,5.51
2018,7,14,8,45,0,5.4
2018,7,14,9,0,0,5.33
2018,7,14,9,15,0,5.29
2018,7,14,9,30,0,5.28
2018,7,14,9,45,0,5.28
2018,7,14,10,0,0,5.31
2018,7,14,10,15,0,5.33
2018,7,14,10,30,0,5.34
2018,7,14,10,45,0,5.33
2018,7,14,11,0,0,5.31
2018,7,14,11,15,0,5.29
2018,7,14,11,30,0,5.27
2018,7,14,11,45,0,5.26
2018,7,14,12,0,0,5.27
2018,7,14,12,15,0,5.29
2018,7,14,12,30,0,5.31
2018,7,14,12,45,0,5.33
2018,7,14,13,0,0,5.34
2018,7,14,13,15,0,5.33
2018,7,14,13,30,0,5.32
2018,7,14,13,45,0,5.32
2018,7,14,14,0,0,5.35
2018,7,14,14,15,0,5.4
2018,7,14,14,30,0,5.49
2018,7,14,14,45,0,5.6
2018,7,14,15,0,0,5.71
2018,7,14,15,15,0,5.83
2018,7,14,15,30,0,5.94
2018,7,14,15,45,0,6.05
2018,7,14,16,0,0,6.14
2018,7,14,16,15,0,6.21
2018,7,14,16,30,0,6.27
2018,7,14,16,45,0,6.31
2018,7,14,17,0,0,6.35
2018,7,14,17,15,0,6.38
2018,7,14,17,30,0,6.41
2018,7,14,17,45,0,6.43
2018,7,14,18,0,0,6.44
2018,7,14,18,15,0,6.44
2018,7,14,18,30,0,6.42
2018,7,14,18,45,0,6.4
2018,7,14,19,0,0,6.37
2018,7,14,19,15,0,6.29
2018,7,14,19,30,0,6.18
2018,7,14,19,45,0,6.11
2018,7,14,20,0,0,6.05
2018,7,14,20,15,0,5.99
2018,7,14,20,30,0,5.93
2018,7,14,20,45,0,5.91
2018,7,14,21,0,0,5.88
2018,7,14,21,15,0,5.82
2018,7,14,21,30,0,5.76
2018,7,14,21,45,0,5.72
2018,7,14,22,0,0,5.69
2018,7,14,22,15,0,5.69
2018,7,14,22,30,0,5.7
2018,7,14,22,45,0,5.74
2018,7,14,23,0,0,5.77
2018,7,14,23,15,0,5.84
2018,7,14,23,30,0,5.92
2018,7,14,23,45,0,6.02
2018,7,15,0,0,0,6.1
2018,7,15,0,15,0,6.16
2018,7,15,0,30,0,6.23
2018,7,15,0,45,0,6.3
2018,7,15,1,0,0,6.36
2018,7,15,1,15,0,6.4
2018,7,15,1,30,0,6.44
2018,7,15,1,45,0,6.48
2018,7,15,2,0,0,6.52
2018,7,15,2,15,0,6.58
2018,7,15,2,30,0,6.64
2018,7,15,2,45,0,6.72
2018,7,15,3,0,0,6.79
2018,7,15,3,15,0,6.86
2018,7,15,3,30,0,6.92
2018,7,15,3,45,0,6.96
2018,7,15,4,0,0,6.99
2018,7,15,4,15,0,7
2018,7,15,4,30,0,7
2018,7,15,4,45,0,6.98
2018,7,15,5,0,0,6.95
2018,7,15,5,15,0,6.91
2018,7,15,5,30,0,6.8
2018,7,15,5,45,0,6.7
2018,7,15,6,0,0,6.63
2018,7,15,6,15,0,6.57
2018,7,15,6,30,0,6.52
2018,7,15,6,45,0,6.48
2018,7,15,7,0,0,6.44
2018,7,15,7,15,0,6.41
2018,7,15,7,30,0,6.36
2018,7,15,7,45,0,6.32
2018,7,15,8,0,0,6.3
2018,7,15,8,15,0,6.26
2018,7,15,8,30,0,6.19
2018,7,15,8,45,0,6.11
2018,7,15,9,0,0,5.92
2018,7,15,9,15,0,5.73
2018,7,15,9,30,0,5.59
2018,7,15,9,45,0,5.49
2018,7,15,10,0,0,5.42
2018,7,15,10,15,0,5.38
2018,7,15,10,30,0,5.36
2018,7,15,10,45,0,5.37
2018,7,15,11,0,0,5.4
2018,7,15,11,15,0,5.43
2018,7,15,11,30,0,5.43
2018,7,15,11,45,0,5.43
2018,7,15,12,0,0,5.42
2018,7,15,12,15,0,5.41
2018,7,15,12,30,0,5.41
2018,7,15,12,45,0,5.42
2018,7,15,13,0,0,5.43
2018,7,15,13,15,0,5.43
2018,7,15,13,30,0,5.42
2018,7,15,13,45,0,5.4
2018,7,15,14,0,0,5.39
2018,7,15,14,15,0,5.42
2018,7,15,14,30,0,5.49
2018,7,15,14,45,0,5.57
2018,7,15,15,0,0,5.69
2018,7,15,15,15,0,5.81
2018,7,15,15,30,0,5.93
2018,7,15,15,45,0,6.04
2018,7,15,16,0,0,6.13
2018,7,15,16,15,0,6.21
2018,7,15,16,30,0,6.28
2018,7,15,16,45,0,6.33
2018,7,15,17,0,0,6.38
2018,7,15,17,15,0,6.43
2018,7,15,17,30,0,6.47
2018,7,15,17,45,0,6.51
2018,7,15,18,0,0,6.54
2018,7,15,18,15,0,6.57
2018,7,15,18,30,0,6.59
2018,7,15,18,45,0,6.6
2018,7,15,19,0,0,6.59
2018,7,15,19,15,0,6.57
2018,7,15,19,30,0,6.55
2018,7,15,19,45,0,6.51
2018,7,15,20,0,0,6.4
2018,7,15,20,15,0,6.32
2018,7,15,20,30,0,6.28
2018,7,15,20,45,0,6.24
2018,7,15,21,0,0,6.2
2018,7,15,21,15,0,6.16
2018,7,15,21,30,0,6.15
2018,7,15,21,45,0,6.15
2018,7,15,22,0,0,6.11
2018,7,15,22,15,0,6.06
2018,7,15,22,30,0,6.02
2018,7,15,22,45,0,5.98
2018,7,15,23,0,0,5.95
2018,7,15,23,15,0,5.93
2018,7,15,23,30,0,5.93
2018,7,15,23,45,0,5.94
2018,7,16,0,0,0,6
2018,7,16,0,15,0,6.04
2018,7,16,0,30,0,6.1
2018,7,16,0,45,0,6.16
2018,7,16,1,0,0,6.22
2018,7,16,1,15,0,6.27
2018,7,16,1,30,0,6.31
2018,7,16,1,45,0,6.36
2018,7,16,2,0,0,6.41
2018,7,16,2,15,0,6.45
2018,7,16,2,30,0,6.5
2018,7,16,2,45,0,6.55
2018,7,16,3,0,0,6.6
2018,7,16,3,15,0,6.64
2018,7,16,3,30,0,6.68
2018,7,16,3,45,0,6.73
2018,7,16,4,0,0,6.78
2018,7,16,4,15,0,6.84
2018,7,16,4,30,0,6.88
2018,7,16,4,45,0,6.92
2018,7,16,5,0,0,6.96
2018,7,16,5,15,0,6.97
2018,7,16,5,30,0,6.97
2018,7,16,5,45,0,6.94
2018,7,16,6,0,0,6.9
2018,7,16,6,15,0,6.84
2018,7,16,6,30,0,6.74
2018,7,16,6,45,0,6.68
2018,7,16,7,0,0,6.63
2018,7,16,7,15,0,6.58
2018,7,16,7,30,0,6.55
2018,7,16,7,45,0,6.51
2018,7,16,8,0,0,6.46
2018,7,16,8,15,0,6.41
2018,7,16,8,30,0,6.38
2018,7,16,8,45,0,6.36
2018,7,16,9,0,0,6.31
2018,7,16,9,15,0,6.26
2018,7,16,9,30,0,6.2
2018,7,16,9,45,0,6.11
2018,7,16,10,0,0,5.94
2018,7,16,10,15,0,5.78
2018,7,16,10,30,0,5.65
2018,7,16,10,45,0,5.57
2018,7,16,11,0,0,5.51
2018,7,16,11,15,0,5.47
2018,7,16,11,30,0,5.46
2018,7,16,11,45,0,5.46
2018,7,16,12,0,0,5.47
2018,7,16,12,15,0,5.48
2018,7,16,12,30,0,5.48
2018,7,16,12,45,0,5.47
2018,7,16,13,0,0,5.47
2018,7,16,13,15,0,5.47
2018,7,16,13,30,0,5.48
2018,7,16,13,45,0,5.48
2018,7,16,14,0,0,5.48
2018,7,16,14,15,0,5.47
2018,7,16,14,30,0,5.47
2018,7,16,14,45,0,5.52
2018,7,16,15,0,0,5.62
2018,7,16,15,15,0,5.72
2018,7,16,15,30,0,5.82
2018,7,16,15,45,0,5.94
2018,7,16,16,0,0,6.06
2018,7,16,16,15,0,6.15
2018,7,16,16,30,0,6.23
2018,7,16,16,45,0,6.29
2018,7,16,17,0,0,6.34
2018,7,16,17,15,0,6.39
2018,7,16,17,30,0,6.44
2018,7,16,17,45,0,6.49
2018,7,16,18,0,0,6.53
2018,7,16,18,15,0,6.57
2018,7,16,18,30,0,6.61
2018,7,16,18,45,0,6.65
2018,7,16,19,0,0,6.68
2018,7,16,19,15,0,6.7
2018,7,16,19,30,0,6.7
2018,7,16,19,45,0,6.7
2018,7,16,20,0,0,6.68
2018,7,16,20,15,0,6.65
2018,7,16,20,30,0,6.62
2018,7,16,20,45,0,6.54
2018,7,16,21,0,0,6.44
2018,7,16,21,15,0,6.38
2018,7,16,21,30,0,6.35
2018,7,16,21,45,0,6.32
2018,7,16,22,0,0,6.33
2018,7,16,22,15,0,6.34
2018,7,16,22,30,0,6.31
2018,7,16,22,45,0,6.29
2018,7,16,23,0,0,6.24
2018,7,16,23,15,0,6.2
2018,7,16,23,30,0,6.16
2018,7,16,23,45,0,6.11
2018,7,17,0,0,0,6.07
2018,7,17,0,15,0,6.04
2018,7,17,0,30,0,6.02
2018,7,17,0,45,0,6.03
2018,7,17,1,0,0,6.05
2018,7,17,1,15,0,6.11
2018,7,17,1,30,0,6.14
2018,7,17,1,45,0,6.19
2018,7,17,2,0,0,6.24
2018,7,17,2,15,0,6.29
2018,7,17,2,30,0,6.33
2018,7,17,2,45,0,6.37
2018,7,17,3,0,0,6.41
2018,7,17,3,15,0,6.45
2018,7,17,3,30,0,6.49
2018,7,17,3,45,0,6.53
2018,7,17,4,0,0,6.57
2018,7,17,4,15,0,6.62
2018,7,17,4,30,0,6.67
2018,7,17,4,45,0,6.71
2018,7,17,5,0,0,6.75
2018,7,17,5,15,0,6.78
2018,7,17,5,30,0,6.81
2018,7,17,5,45,0,6.84
2018,7,17,6,0,0,6.86
2018,7,17,6,15,0,6.87
2018,7,17,6,30,0,6.86
2018,7,17,6,45,0,6.84
2018,7,17,7,0,0,6.81
2018,7,17,7,15,0,6.76
2018,7,17,7,30,0,6.68
2018,7,17,7,45,0,6.63
2018,7,17,8,0,0,6.59
2018,7,17,8,15,0,6.55
2018,7,17,8,30,0,6.52
2018,7,17,8,45,0,6.47
2018,7,17,9,0,0,6.43
2018,7,17,9,15,0,6.42
2018,7,17,9,30,0,6.39
2018,7,17,9,45,0,6.35
2018,7,17,10,0,0,6.3
2018,7,17,10,15,0,6.25
2018,7,17,10,30,0,6.19
2018,7,17,10,45,0,6.11
2018,7,17,11,0,0,5.99
2018,7,17,11,15,0,5.85
2018,7,17,11,30,0,5.72
2018,7,17,11,45,0,5.62
2018,7,17,12,0,0,5.56
2018,7,17,12,15,0,5.51
2018,7,17,12,30,0,5.48
2018,7,17,12,45,0,5.47
2018,7,17,13,0,0,5.47
2018,7,17,13,15,0,5.47
2018,7,17,13,30,0,5.47
2018,7,17,13,45,0,5.47
2018,7,17,14,0,0,5.47
2018,7,17,14,15,0,5.47
2018,7,17,14,30,0,5.48
2018,7,17,14,45,0,5.5
2018,7,17,15,0,0,5.54
2018,7,17,15,15,0,5.63
2018,7,17,15,30,0,5.77
2018,7,17,15,45,0,5.9
2018,7,17,16,0,0,6.01
2018,7,17,16,15,0,6.11
2018,7,17,16,30,0,6.19
2018,7,17,16,45,0,6.26
2018,7,17,17,0,0,6.31
2018,7,17,17,15,0,6.36
2018,7,17,17,30,0,6.41
2018,7,17,17,45,0,6.45
2018,7,17,18,0,0,6.5
2018,7,17,18,15,0,6.55
2018,7,17,18,30,0,6.59
2018,7,17,18,45,0,6.63
2018,7,17,19,0,0,6.67
2018,7,17,19,15,0,6.71
2018,7,17,19,30,0,6.75
2018,7,17,19,45,0,6.78
2018,7,17,20,0,0,6.8
2018,7,17,20,15,0,6.81
2018,7,17,20,30,0,6.81
2018,7,17,20,45,0,6.79
2018,7,17,21,0,0,6.77
2018,7,17,21,15,0,6.74
2018,7,17,21,30,0,6.66
2018,7,17,21,45,0,6.58
2018,7,17,22,0,0,6.53
2018,7,17,22,15,0,6.49
2018,7,17,22,30,0,6.44
2018,7,17,22,45,0,6.39
2018,7,17,23,0,0,6.36
2018,7,17,23,15,0,6.36
2018,7,17,23,30,0,6.37
2018,7,17,23,45,0,6.36
2018,7,18,0,0,0,6.33
2018,7,18,0,15,0,6.3
2018,7,18,0,30,0,6.26
2018,7,18,0,45,0,6.22
2018,7,18,1,0,0,6.19
2018,7,18,1,15,0,6.15
2018,7,18,1,30,0,6.13
2018,7,18,1,45,0,6.11
2018,7,18,2,0,0,6.11
