cdec_code,analyte_name,unit_name,time,value,qaqc_flag_id
GZM,Fluorescence,µg/L,10/18/2021 23:30,2.28,U
GZM,Fluorescence,µg/L,10/18/2021 23:45,2.32,U
GZM,Fluorescence,µg/L,10/19/2021 0:00,2.28,U
GZM,Fluorescence,µg/L,10/19/2021 0:15,2.23,U
GZM,Fluorescence,µg/L,10/19/2021 0:30,2.38,U
GZM,Fluorescence,µg/L,10/19/2021 0:45,2.8,U
GZM,Fluorescence,µg/L,10/19/2021 1:00,2.65,U
GZM,Fluorescence,µg/L,10/19/2021 1:15,2.7,U
GZM,Fluorescence,µg/L,10/19/2021 1:30,2.52,U
GZM,Fluorescence,µg/L,10/19/2021 1:45,2.27,U
GZM,Fluorescence,µg/L,10/19/2021 2:00,2.37,U
GZM,Fluorescence,µg/L,10/19/2021 2:15,2.51,U
GZM,Fluorescence,µg/L,10/19/2021 2:30,2.45,U
GZM,Fluorescence,µg/L,10/19/2021 2:45,2.27,U
GZM,Fluorescence,µg/L,10/19/2021 3:00,2.26,U
GZM,Fluorescence,µg/L,10/19/2021 3:15,2.31,U
GZM,Fluorescence,µg/L,10/19/2021 3:30,2.47,U
GZM,Fluorescence,µg/L,10/19/2021 3:45,2.27,U
GZM,Fluorescence,µg/L,10/19/2021 4:00,2.3,U
GZM,Fluorescence,µg/L,10/19/2021 4:15,2.57,U
GZM,Fluorescence,µg/L,10/19/2021 4:30,2.6,U
GZM,Fluorescence,µg/L,10/19/2021 4:45,2.81,U
GZM,Fluorescence,µg/L,10/19/2021 5:00,2.69,U
GZM,Fluorescence,µg/L,10/19/2021 5:15,2.92,U
GZM,Fluorescence,µg/L,10/19/2021 5:30,2.71,U
GZM,Fluorescence,µg/L,10/19/2021 6:30,2.56,U
GZM,Fluorescence,µg/L,10/19/2021 5:45,2.67,U
GZM,Fluorescence,µg/L,10/19/2021 6:00,2.64,U
GZM,Fluorescence,µg/L,10/19/2021 6:15,2.49,U
GZM,Fluorescence,µg/L,10/19/2021 6:45,2.55,U
GZM,Fluorescence,µg/L,10/19/2021 7:00,2.48,U
GZM,Fluorescence,µg/L,10/19/2021 7:15,2.28,U
GZM,Fluorescence,µg/L,10/19/2021 7:30,2.51,U
GZM,Fluorescence,µg/L,10/19/2021 7:45,2.49,U
GZM,Fluorescence,µg/L,10/19/2021 8:00,2.46,U
GZM,Fluorescence,µg/L,10/19/2021 8:15,2.23,U
GZM,Fluorescence,µg/L,10/19/2021 8:30,2.4,U
GZM,Fluorescence,µg/L,10/19/2021 8:45,2.45,U
GZM,Fluorescence,µg/L,10/19/2021 9:00,2.46,U
GZM,Fluorescence,µg/L,10/19/2021 9:15,2.27,U
GZM,Fluorescence,µg/L,10/19/2021 9:30,2.28,U
GZM,Fluorescence,µg/L,10/19/2021 9:45,2.13,U
GZM,Fluorescence,µg/L,10/19/2021 10:00,2.12,U
GZM,Fluorescence,µg/L,10/19/2021 10:15,2.33,U
GZM,Fluorescence,µg/L,10/19/2021 10:30,2.36,U
GZM,Fluorescence,µg/L,10/19/2021 10:45,2.25,U
GZM,Fluorescence,µg/L,10/19/2021 11:00,2.3,U
GZM,Fluorescence,µg/L,10/19/2021 11:15,2.12,U
GZM,Fluorescence,µg/L,10/19/2021 11:30,2.04,U
GZM,Fluorescence,µg/L,10/19/2021 11:45,2,U
GZM,Fluorescence,µg/L,10/19/2021 12:00,2,U
GZM,Fluorescence,µg/L,10/19/2021 12:15,1.79,U
GZM,Fluorescence,µg/L,10/19/2021 12:30,2.17,U
GZM,Fluorescence,µg/L,10/19/2021 12:45,2.09,U
GZM,Fluorescence,µg/L,10/19/2021 13:00,1.98,U
GZM,Fluorescence,µg/L,10/19/2021 13:15,2.29,U
GZM,Fluorescence,µg/L,10/19/2021 13:30,2.1,U
GZM,Fluorescence,µg/L,10/19/2021 13:45,2.05,U
GZM,Fluorescence,µg/L,10/19/2021 14:00,2.06,U
GZM,Fluorescence,µg/L,10/19/2021 14:15,1.9,U
GZM,Fluorescence,µg/L,10/19/2021 14:30,1.78,U
GZM,Fluorescence,µg/L,10/19/2021 14:45,2.25,U
GZM,Fluorescence,µg/L,10/19/2021 15:00,2.28,U
GZM,Fluorescence,µg/L,10/19/2021 15:15,2.62,U
GZM,Fluorescence,µg/L,10/19/2021 15:30,2.66,U
GZM,Fluorescence,µg/L,10/19/2021 15:45,2.51,U
GZM,Fluorescence,µg/L,10/19/2021 16:00,2.51,U
GZM,Fluorescence,µg/L,10/19/2021 16:15,2.5,U
GZM,Fluorescence,µg/L,10/19/2021 16:30,2.62,U
GZM,Fluorescence,µg/L,10/19/2021 16:45,2.85,U
GZM,Fluorescence,µg/L,10/19/2021 17:00,2.9,U
GZM,Fluorescence,µg/L,10/19/2021 17:15,2.87,U
GZM,Fluorescence,µg/L,10/19/2021 17:30,3.49,U
GZM,Fluorescence,µg/L,10/19/2021 17:45,3.19,U
GZM,Fluorescence,µg/L,10/19/2021 18:00,2.93,U
GZM,Fluorescence,µg/L,10/19/2021 18:15,2.96,U
GZM,Fluorescence,µg/L,10/19/2021 18:30,2.87,U
GZM,Fluorescence,µg/L,10/19/2021 18:45,2.88,U
GZM,Fluorescence,µg/L,10/19/2021 19:00,2.62,U
GZM,Fluorescence,µg/L,10/19/2021 19:15,2.37,U
GZM,Fluorescence,µg/L,10/19/2021 19:30,2.38,U
GZM,Fluorescence,µg/L,10/19/2021 19:45,2.4,U
GZM,Fluorescence,µg/L,10/19/2021 20:00,2.49,U
GZM,Fluorescence,µg/L,10/19/2021 20:15,2.54,U
GZM,Fluorescence,µg/L,10/19/2021 20:30,2.38,U
GZM,Fluorescence,µg/L,10/19/2021 20:45,2.12,U
GZM,Fluorescence,µg/L,10/19/2021 21:00,2.17,U
GZM,Fluorescence,µg/L,10/19/2021 21:15,2.29,U
GZM,Fluorescence,µg/L,10/19/2021 21:30,2.24,U
GZM,Fluorescence,µg/L,10/19/2021 21:45,2.13,U
GZM,Fluorescence,µg/L,10/19/2021 22:00,2.18,U
GZM,Fluorescence,µg/L,10/19/2021 22:15,2.2,U
GZM,Fluorescence,µg/L,10/19/2021 22:30,2.22,U
GZM,Fluorescence,µg/L,10/19/2021 22:45,2.29,U
GZM,Fluorescence,µg/L,10/19/2021 23:00,2.42,U
GZM,Fluorescence,µg/L,10/19/2021 23:15,2.39,U
GZM,Fluorescence,µg/L,10/19/2021 23:30,2.19,U
GZM,Fluorescence,µg/L,10/19/2021 23:45,2.29,U
GZM,Fluorescence,µg/L,10/20/2021 0:00,2.26,U
GZM,Fluorescence,µg/L,10/20/2021 0:15,2.33,U
GZM,Fluorescence,µg/L,10/20/2021 0:30,2.4,U
GZM,Fluorescence,µg/L,10/20/2021 0:45,2.57,U
GZM,Fluorescence,µg/L,10/20/2021 1:00,2.54,U
GZM,Fluorescence,µg/L,10/20/2021 1:15,2.5,U
GZM,Fluorescence,µg/L,10/20/2021 1:30,2.56,U
GZM,Fluorescence,µg/L,10/20/2021 1:45,2.27,U
GZM,Fluorescence,µg/L,10/20/2021 2:00,2.16,U
GZM,Fluorescence,µg/L,10/20/2021 2:15,2.46,U
GZM,Fluorescence,µg/L,10/20/2021 2:30,2.44,U
GZM,Fluorescence,µg/L,10/20/2021 2:45,2.33,U
GZM,Fluorescence,µg/L,10/20/2021 3:00,2.26,U
GZM,Fluorescence,µg/L,10/20/2021 3:15,2.31,U
GZM,Fluorescence,µg/L,10/20/2021 3:30,2.16,U
GZM,Fluorescence,µg/L,10/20/2021 3:45,2.32,U
GZM,Fluorescence,µg/L,10/20/2021 4:00,2.11,U
GZM,Fluorescence,µg/L,10/20/2021 4:15,2.51,U
GZM,Fluorescence,µg/L,10/20/2021 4:30,2.36,U
GZM,Fluorescence,µg/L,10/20/2021 4:45,2.48,U
GZM,Fluorescence,µg/L,10/20/2021 5:00,2.75,U
GZM,Fluorescence,µg/L,10/20/2021 5:15,2.65,U
GZM,Fluorescence,µg/L,10/20/2021 5:30,2.69,U
GZM,Fluorescence,µg/L,10/20/2021 5:45,2.66,U
GZM,Fluorescence,µg/L,10/20/2021 6:00,2.59,U
GZM,Fluorescence,µg/L,10/20/2021 6:15,2.84,U
GZM,Fluorescence,µg/L,10/20/2021 6:30,2.73,U
GZM,Fluorescence,µg/L,10/20/2021 6:45,2.7,U
GZM,Fluorescence,µg/L,10/20/2021 7:00,2.57,U
GZM,Fluorescence,µg/L,10/20/2021 7:15,2.47,U
GZM,Fluorescence,µg/L,10/20/2021 7:30,2.38,U
GZM,Fluorescence,µg/L,10/20/2021 7:45,2.29,U
GZM,Fluorescence,µg/L,10/20/2021 8:00,2.51,U
GZM,Fluorescence,µg/L,10/20/2021 8:15,2.33,U
GZM,Fluorescence,µg/L,10/20/2021 8:30,2.31,U
GZM,Fluorescence,µg/L,10/20/2021 8:45,2.29,U
GZM,Fluorescence,µg/L,10/20/2021 9:00,2.3,U
GZM,Fluorescence,µg/L,10/20/2021 9:15,2.12,U
GZM,Fluorescence,µg/L,10/20/2021 9:30,2.21,U
GZM,Fluorescence,µg/L,10/20/2021 9:45,2.35,U
GZM,Fluorescence,µg/L,10/20/2021 10:00,2.3,U
GZM,Fluorescence,µg/L,10/20/2021 10:15,2.25,U
GZM,Fluorescence,µg/L,10/20/2021 10:30,2.04,U
GZM,Fluorescence,µg/L,10/20/2021 10:45,2.08,U
GZM,Fluorescence,µg/L,10/20/2021 11:00,2.27,U
GZM,Fluorescence,µg/L,10/20/2021 11:15,2.22,U
GZM,Fluorescence,µg/L,10/20/2021 11:30,2.33,U
GZM,Fluorescence,µg/L,10/20/2021 11:45,2.34,U
GZM,Fluorescence,µg/L,10/20/2021 12:00,2.25,U
GZM,Fluorescence,µg/L,10/20/2021 12:15,2.18,U
GZM,Fluorescence,µg/L,10/20/2021 12:30,2.3,U
GZM,Fluorescence,µg/L,10/20/2021 12:45,2.86,U
GZM,Fluorescence,µg/L,10/20/2021 13:00,2.95,U
GZM,Fluorescence,µg/L,10/20/2021 13:15,2.31,U
GZM,Fluorescence,µg/L,10/20/2021 13:30,2.36,U
GZM,Fluorescence,µg/L,10/20/2021 13:45,2.21,U
GZM,Fluorescence,µg/L,10/20/2021 14:00,2.28,U
GZM,Fluorescence,µg/L,10/20/2021 14:15,2.22,U
GZM,Fluorescence,µg/L,10/20/2021 14:30,2.18,U
GZM,Fluorescence,µg/L,10/20/2021 14:45,2.7,U
GZM,Fluorescence,µg/L,10/20/2021 15:00,2.34,U
GZM,Fluorescence,µg/L,10/20/2021 15:15,2.62,U
GZM,Fluorescence,µg/L,10/20/2021 15:30,2.58,U
GZM,Fluorescence,µg/L,10/20/2021 15:45,2.51,U
GZM,Fluorescence,µg/L,10/20/2021 16:00,2.44,U
GZM,Fluorescence,µg/L,10/20/2021 16:15,2.34,U
GZM,Fluorescence,µg/L,10/20/2021 16:30,2.49,U
GZM,Fluorescence,µg/L,10/20/2021 16:45,2.62,U
GZM,Fluorescence,µg/L,10/20/2021 17:00,2.72,U
GZM,Fluorescence,µg/L,10/20/2021 17:15,2.95,U
GZM,Fluorescence,µg/L,10/20/2021 17:30,3.05,U
GZM,Fluorescence,µg/L,10/20/2021 17:45,3.1,U
GZM,Fluorescence,µg/L,10/20/2021 18:00,3.04,U
GZM,Fluorescence,µg/L,10/20/2021 18:15,3.27,U
GZM,Fluorescence,µg/L,10/20/2021 18:30,2.91,U
GZM,Fluorescence,µg/L,10/20/2021 18:45,3.05,U
GZM,Fluorescence,µg/L,10/20/2021 19:00,2.73,U
GZM,Fluorescence,µg/L,10/20/2021 19:15,2.77,U
GZM,Fluorescence,µg/L,10/20/2021 19:30,2.64,U
GZM,Fluorescence,µg/L,10/20/2021 19:45,2.94,U
GZM,Fluorescence,µg/L,10/20/2021 20:00,2.44,U
GZM,Fluorescence,µg/L,10/20/2021 20:15,2.52,U
GZM,Fluorescence,µg/L,10/20/2021 20:30,2.79,U
GZM,Fluorescence,µg/L,10/20/2021 20:45,2.71,U
GZM,Fluorescence,µg/L,10/20/2021 21:00,2.79,U
GZM,Fluorescence,µg/L,10/20/2021 21:15,2.56,U
GZM,Fluorescence,µg/L,10/20/2021 21:30,2.62,U
GZM,Fluorescence,µg/L,10/20/2021 21:45,2.23,U
GZM,Fluorescence,µg/L,10/20/2021 22:00,2.32,U
GZM,Fluorescence,µg/L,10/20/2021 22:15,2.64,U
GZM,Fluorescence,µg/L,10/20/2021 22:30,2.46,U
GZM,Fluorescence,µg/L,10/20/2021 22:45,2.31,U
GZM,Fluorescence,µg/L,10/20/2021 23:00,2.19,U
GZM,Fluorescence,µg/L,10/20/2021 23:15,2.36,U
GZM,Fluorescence,µg/L,10/20/2021 23:30,2.32,U
GZM,Fluorescence,µg/L,10/20/2021 23:45,2.3,U
GZM,Fluorescence,µg/L,10/21/2021 0:00,2.11,U
GZM,Fluorescence,µg/L,10/21/2021 0:15,2.17,U
GZM,Fluorescence,µg/L,10/21/2021 0:30,2.22,U
GZM,Fluorescence,µg/L,10/21/2021 0:45,1.94,U
GZM,Fluorescence,µg/L,10/21/2021 1:00,2.29,U
GZM,Fluorescence,µg/L,10/21/2021 1:15,2.29,U
GZM,Fluorescence,µg/L,10/21/2021 1:30,2.29,U
GZM,Fluorescence,µg/L,10/21/2021 1:45,2.16,U
GZM,Fluorescence,µg/L,10/21/2021 2:00,2.36,U
GZM,Fluorescence,µg/L,10/21/2021 2:15,2.18,U
GZM,Fluorescence,µg/L,10/21/2021 2:30,2.56,U
GZM,Fluorescence,µg/L,10/21/2021 2:45,2.57,U
GZM,Fluorescence,µg/L,10/21/2021 3:00,2.44,U
GZM,Fluorescence,µg/L,10/21/2021 3:15,2.3,U
GZM,Fluorescence,µg/L,10/21/2021 3:30,2.44,U
GZM,Fluorescence,µg/L,10/21/2021 3:45,2.49,U
GZM,Fluorescence,µg/L,10/21/2021 4:00,2.91,U
GZM,Fluorescence,µg/L,10/21/2021 4:15,2.17,U
GZM,Fluorescence,µg/L,10/21/2021 4:30,2.42,U
GZM,Fluorescence,µg/L,10/21/2021 4:45,2.49,U
GZM,Fluorescence,µg/L,10/21/2021 5:00,2.28,U
GZM,Fluorescence,µg/L,10/21/2021 5:15,2.47,U
GZM,Fluorescence,µg/L,10/21/2021 5:30,2.46,U
GZM,Fluorescence,µg/L,10/21/2021 5:45,2.52,U
GZM,Fluorescence,µg/L,10/21/2021 6:00,2.38,U
GZM,Fluorescence,µg/L,10/21/2021 6:15,2.38,U
GZM,Fluorescence,µg/L,10/21/2021 6:30,2.54,U
GZM,Fluorescence,µg/L,10/21/2021 6:45,2.57,U
GZM,Fluorescence,µg/L,10/21/2021 7:00,2.38,U
GZM,Fluorescence,µg/L,10/21/2021 7:15,2.39,U
GZM,Fluorescence,µg/L,10/21/2021 7:30,2.4,U
GZM,Fluorescence,µg/L,10/21/2021 7:45,2.58,U
GZM,Fluorescence,µg/L,10/21/2021 8:00,2.42,U
GZM,Fluorescence,µg/L,10/21/2021 8:15,2.38,U
GZM,Fluorescence,µg/L,10/21/2021 8:30,2.25,U
GZM,Fluorescence,µg/L,10/21/2021 8:45,2.16,U
GZM,Fluorescence,µg/L,10/21/2021 9:00,2.19,U
GZM,Fluorescence,µg/L,10/21/2021 9:15,2.31,U
GZM,Fluorescence,µg/L,10/21/2021 9:30,2.53,U
GZM,Fluorescence,µg/L,10/21/2021 9:45,2.42,U
GZM,Fluorescence,µg/L,10/21/2021 10:00,2.15,U
GZM,Fluorescence,µg/L,10/21/2021 10:15,2.11,U
GZM,Fluorescence,µg/L,10/21/2021 10:30,2.01,U
GZM,Fluorescence,µg/L,10/21/2021 10:45,2.22,U
GZM,Fluorescence,µg/L,10/21/2021 11:00,2.28,U
GZM,Fluorescence,µg/L,10/21/2021 11:15,2.27,U
GZM,Fluorescence,µg/L,10/21/2021 11:30,2.01,U
GZM,Fluorescence,µg/L,10/21/2021 11:45,2.26,U
GZM,Fluorescence,µg/L,10/21/2021 12:00,2.43,U
GZM,Fluorescence,µg/L,10/21/2021 12:15,2.34,U
GZM,Fluorescence,µg/L,10/21/2021 12:30,2.19,U
GZM,Fluorescence,µg/L,10/21/2021 12:45,2.16,U
GZM,Fluorescence,µg/L,10/21/2021 13:00,2.57,U
GZM,Fluorescence,µg/L,10/21/2021 13:15,2.54,U
GZM,Fluorescence,µg/L,10/21/2021 13:30,2.48,U
GZM,Fluorescence,µg/L,10/21/2021 13:45,2.55,U
GZM,Fluorescence,µg/L,10/21/2021 14:00,2.32,U
GZM,Fluorescence,µg/L,10/21/2021 14:15,2.44,U
GZM,Fluorescence,µg/L,10/21/2021 14:30,2.18,U
GZM,Fluorescence,µg/L,10/21/2021 14:45,2.22,U
GZM,Fluorescence,µg/L,10/21/2021 15:00,2.53,U
GZM,Fluorescence,µg/L,10/21/2021 15:15,1.95,U
GZM,Fluorescence,µg/L,10/21/2021 15:30,2.4,U
GZM,Fluorescence,µg/L,10/21/2021 15:45,2.66,U
GZM,Fluorescence,µg/L,10/21/2021 16:00,2.76,U
GZM,Fluorescence,µg/L,10/21/2021 16:15,2.57,U
GZM,Fluorescence,µg/L,10/21/2021 16:30,2.66,U
GZM,Fluorescence,µg/L,10/21/2021 16:45,2.35,U
GZM,Fluorescence,µg/L,10/21/2021 17:00,2.62,U
GZM,Fluorescence,µg/L,10/21/2021 17:15,2.66,U
GZM,Fluorescence,µg/L,10/21/2021 17:30,3.01,U
GZM,Fluorescence,µg/L,10/21/2021 17:45,3.05,U
GZM,Fluorescence,µg/L,10/21/2021 18:00,2.95,U
GZM,Fluorescence,µg/L,10/21/2021 18:15,3.11,U
GZM,Fluorescence,µg/L,10/21/2021 18:30,3.29,U
GZM,Fluorescence,µg/L,10/21/2021 18:45,2.94,U
GZM,Fluorescence,µg/L,10/21/2021 19:00,2.99,U
GZM,Fluorescence,µg/L,10/21/2021 19:15,2.99,U
GZM,Fluorescence,µg/L,10/21/2021 19:30,2.8,U
GZM,Fluorescence,µg/L,10/21/2021 19:45,2.79,U
GZM,Fluorescence,µg/L,10/21/2021 20:00,2.81,U
GZM,Fluorescence,µg/L,10/21/2021 20:15,2.8,U
GZM,Fluorescence,µg/L,10/21/2021 20:30,2.42,U
GZM,Fluorescence,µg/L,10/21/2021 20:45,2.51,U
GZM,Fluorescence,µg/L,10/21/2021 21:00,2.52,U
GZM,Fluorescence,µg/L,10/21/2021 21:15,2.44,U
GZM,Fluorescence,µg/L,10/21/2021 21:30,2.38,U
GZM,Fluorescence,µg/L,10/21/2021 21:45,2.32,U
GZM,Fluorescence,µg/L,10/21/2021 22:00,2.35,U
GZM,Fluorescence,µg/L,10/21/2021 22:15,2.34,U
GZM,Fluorescence,µg/L,10/21/2021 22:30,2.2,U
GZM,Fluorescence,µg/L,10/21/2021 22:45,2.34,U
GZM,Fluorescence,µg/L,10/21/2021 23:00,2.4,U
GZM,Fluorescence,µg/L,10/21/2021 23:15,2.25,U
GZM,Fluorescence,µg/L,10/22/2021 0:00,2.1,U
GZM,Fluorescence,µg/L,10/22/2021 0:15,2.17,U
GZM,Fluorescence,µg/L,10/22/2021 0:30,2.65,U
GZM,Fluorescence,µg/L,10/22/2021 0:45,2.87,U
GZM,Fluorescence,µg/L,10/22/2021 1:00,3.03,U
GZM,Fluorescence,µg/L,10/22/2021 1:15,2.86,U
GZM,Fluorescence,µg/L,10/22/2021 1:30,3.05,U
GZM,Fluorescence,µg/L,10/22/2021 1:45,2.95,U
GZM,Fluorescence,µg/L,10/22/2021 2:00,2.98,U
GZM,Fluorescence,µg/L,10/22/2021 2:15,2.85,U
GZM,Fluorescence,µg/L,10/22/2021 2:30,2.71,U
GZM,Fluorescence,µg/L,10/22/2021 2:45,2.77,U
GZM,Fluorescence,µg/L,10/22/2021 3:00,2.69,U
GZM,Fluorescence,µg/L,10/22/2021 3:15,2.6,U
GZM,Fluorescence,µg/L,10/22/2021 3:30,2.74,U
GZM,Fluorescence,µg/L,10/22/2021 3:45,2.83,U
GZM,Fluorescence,µg/L,10/22/2021 4:00,2.97,U
GZM,Fluorescence,µg/L,10/22/2021 4:15,2.45,U
GZM,Fluorescence,µg/L,10/22/2021 4:30,2.46,U
GZM,Fluorescence,µg/L,10/22/2021 4:45,2.36,U
GZM,Fluorescence,µg/L,10/22/2021 5:00,2.5,U
GZM,Fluorescence,µg/L,10/22/2021 5:15,2.47,U
GZM,Fluorescence,µg/L,10/22/2021 5:30,2.51,U
GZM,Fluorescence,µg/L,10/22/2021 5:45,2.44,U
GZM,Fluorescence,µg/L,10/22/2021 6:00,2.51,U
GZM,Fluorescence,µg/L,10/22/2021 6:15,2.74,U
GZM,Fluorescence,µg/L,10/22/2021 6:30,2.7,U
GZM,Fluorescence,µg/L,10/22/2021 6:45,2.66,U
GZM,Fluorescence,µg/L,10/22/2021 7:00,2.75,U
GZM,Fluorescence,µg/L,10/22/2021 7:15,2.75,U
GZM,Fluorescence,µg/L,10/22/2021 7:30,2.57,U
GZM,Fluorescence,µg/L,10/22/2021 7:45,2.37,U
GZM,Fluorescence,µg/L,10/22/2021 8:00,2.26,U
GZM,Fluorescence,µg/L,10/22/2021 8:15,2.43,U
GZM,Fluorescence,µg/L,10/22/2021 8:30,2.32,U
GZM,Fluorescence,µg/L,10/22/2021 8:45,2.36,U
GZM,Fluorescence,µg/L,10/22/2021 9:00,2.17,U
GZM,Fluorescence,µg/L,10/22/2021 9:15,2.26,U
GZM,Fluorescence,µg/L,10/22/2021 9:30,2.28,U
GZM,Fluorescence,µg/L,10/22/2021 9:45,2.23,U
GZM,Fluorescence,µg/L,10/22/2021 10:00,2.34,U
GZM,Fluorescence,µg/L,10/22/2021 10:15,2.26,U
GZM,Fluorescence,µg/L,10/22/2021 10:30,2.12,U
GZM,Fluorescence,µg/L,10/22/2021 10:45,2.14,U
GZM,Fluorescence,µg/L,10/22/2021 11:00,2.15,U
GZM,Fluorescence,µg/L,10/22/2021 11:15,2.14,U
GZM,Fluorescence,µg/L,10/22/2021 11:30,2.4,U
GZM,Fluorescence,µg/L,10/22/2021 11:45,2.31,U
GZM,Fluorescence,µg/L,10/22/2021 12:00,2.41,U
GZM,Fluorescence,µg/L,10/22/2021 12:15,2.19,U
GZM,Fluorescence,µg/L,10/22/2021 12:30,2.27,U
GZM,Fluorescence,µg/L,10/22/2021 12:45,2.2,U
GZM,Fluorescence,µg/L,10/22/2021 13:00,2.22,U
GZM,Fluorescence,µg/L,10/22/2021 13:15,2.5,U
GZM,Fluorescence,µg/L,10/22/2021 13:30,2.42,U
GZM,Fluorescence,µg/L,10/22/2021 13:45,2.28,U
GZM,Fluorescence,µg/L,10/22/2021 14:00,2.5,U
GZM,Fluorescence,µg/L,10/22/2021 14:15,2.36,U
GZM,Fluorescence,µg/L,10/22/2021 14:30,2.31,U
GZM,Fluorescence,µg/L,10/22/2021 14:45,2.35,U
GZM,Fluorescence,µg/L,10/22/2021 15:00,2.18,U
GZM,Fluorescence,µg/L,10/22/2021 15:15,2.27,U
GZM,Fluorescence,µg/L,10/22/2021 15:30,2.02,U
GZM,Fluorescence,µg/L,10/22/2021 15:45,2.09,U
GZM,Fluorescence,µg/L,10/22/2021 16:00,2.31,U
GZM,Fluorescence,µg/L,10/22/2021 16:15,2.39,U
GZM,Fluorescence,µg/L,10/22/2021 16:30,2.5,U
GZM,Fluorescence,µg/L,10/22/2021 16:45,2.31,U
GZM,Fluorescence,µg/L,10/22/2021 17:00,2.36,U
GZM,Fluorescence,µg/L,10/22/2021 17:15,2.51,U
GZM,Fluorescence,µg/L,10/22/2021 17:30,2.51,U
GZM,Fluorescence,µg/L,10/22/2021 17:45,2.89,U
GZM,Fluorescence,µg/L,10/22/2021 18:00,2.98,U
GZM,Fluorescence,µg/L,10/22/2021 18:15,2.87,U
GZM,Fluorescence,µg/L,10/22/2021 18:30,3.02,U
GZM,Fluorescence,µg/L,10/22/2021 18:45,2.96,U
GZM,Fluorescence,µg/L,10/22/2021 19:00,2.91,U
GZM,Fluorescence,µg/L,10/22/2021 19:15,3.12,U
GZM,Fluorescence,µg/L,10/22/2021 19:30,3.01,U
GZM,Fluorescence,µg/L,10/22/2021 19:45,2.88,U
GZM,Fluorescence,µg/L,10/22/2021 20:00,2.73,U
GZM,Fluorescence,µg/L,10/22/2021 20:15,2.91,U
GZM,Fluorescence,µg/L,10/22/2021 20:30,2.53,U
GZM,Fluorescence,µg/L,10/22/2021 20:45,2.38,U
GZM,Fluorescence,µg/L,10/22/2021 21:00,2.27,U
GZM,Fluorescence,µg/L,10/22/2021 21:15,2.27,U
GZM,Fluorescence,µg/L,10/22/2021 21:30,2.2,U
GZM,Fluorescence,µg/L,10/22/2021 21:45,2.26,U
GZM,Fluorescence,µg/L,10/22/2021 22:00,2.24,U
GZM,Fluorescence,µg/L,10/22/2021 22:15,2.17,U
GZM,Fluorescence,µg/L,10/22/2021 22:30,2.21,U
GZM,Fluorescence,µg/L,10/22/2021 22:45,2.03,U
GZM,Fluorescence,µg/L,10/22/2021 23:00,2.01,U
GZM,Fluorescence,µg/L,10/22/2021 23:15,2.12,U
GZM,Fluorescence,µg/L,10/22/2021 23:30,2.26,U
GZM,Fluorescence,µg/L,10/22/2021 23:45,2.11,U
GZM,Fluorescence,µg/L,10/23/2021 0:00,2.21,U
GZM,Fluorescence,µg/L,10/23/2021 0:15,2.18,U
GZM,Fluorescence,µg/L,10/23/2021 0:30,1.95,U
GZM,Fluorescence,µg/L,10/23/2021 0:45,1.99,U
GZM,Fluorescence,µg/L,10/23/2021 1:00,1.98,U
GZM,Fluorescence,µg/L,10/23/2021 1:15,1.94,U
GZM,Fluorescence,µg/L,10/23/2021 1:30,2.06,U
GZM,Fluorescence,µg/L,10/23/2021 1:45,2.13,U
GZM,Fluorescence,µg/L,10/23/2021 2:00,2.19,U
GZM,Fluorescence,µg/L,10/23/2021 2:15,2.06,U
GZM,Fluorescence,µg/L,10/23/2021 2:30,2.21,U
GZM,Fluorescence,µg/L,10/23/2021 2:45,2.24,U
GZM,Fluorescence,µg/L,10/23/2021 3:00,2.43,U
GZM,Fluorescence,µg/L,10/23/2021 3:15,2.48,U
GZM,Fluorescence,µg/L,10/23/2021 3:30,2.59,U
GZM,Fluorescence,µg/L,10/23/2021 3:45,2.57,U
GZM,Fluorescence,µg/L,10/23/2021 4:00,3.25,U
GZM,Fluorescence,µg/L,10/23/2021 4:15,3.38,U
GZM,Fluorescence,µg/L,10/23/2021 4:30,3.18,U
GZM,Fluorescence,µg/L,10/23/2021 4:45,3.25,U
GZM,Fluorescence,µg/L,10/23/2021 5:00,2.9,U
GZM,Fluorescence,µg/L,10/23/2021 5:15,2.78,U
GZM,Fluorescence,µg/L,10/23/2021 5:30,2.78,U
GZM,Fluorescence,µg/L,10/23/2021 5:45,2.3,U
GZM,Fluorescence,µg/L,10/23/2021 6:00,2.38,U
GZM,Fluorescence,µg/L,10/23/2021 6:15,2.57,U
GZM,Fluorescence,µg/L,10/23/2021 6:30,2.34,U
GZM,Fluorescence,µg/L,10/23/2021 6:45,2.46,U
GZM,Fluorescence,µg/L,10/23/2021 7:00,2.37,U
GZM,Fluorescence,µg/L,10/23/2021 7:15,2.43,U
GZM,Fluorescence,µg/L,10/23/2021 7:30,2.32,U
GZM,Fluorescence,µg/L,10/23/2021 7:45,2.25,U
GZM,Fluorescence,µg/L,10/23/2021 8:00,2.26,U
GZM,Fluorescence,µg/L,10/23/2021 8:15,2.26,U
GZM,Fluorescence,µg/L,10/23/2021 8:30,2.31,U
GZM,Fluorescence,µg/L,10/23/2021 8:45,2.32,U
GZM,Fluorescence,µg/L,10/23/2021 9:00,2.31,U
GZM,Fluorescence,µg/L,10/23/2021 9:15,2.29,U
GZM,Fluorescence,µg/L,10/23/2021 9:30,2.33,U
